date,category,product_name,quantity,price,sales
7/19/2025,Electronics,Laptop,4,17532.2,70128.8
11/7/2025,Electronics,Headphones,5,15428.92,77144.6
8/6/2025,Beauty,Hair Dryer,1,13731.43,13731.43
1/19/2025,Electronics,Smartwatch,4,8218.34,32873.36
5/23/2025,Clothing,T-Shirt,3,47196.06,141588.18
8/25/2025,Home & Kitchen,Mixer Grinder,1,47015.29,47015.29
1/22/2025,Clothing,T-Shirt,1,9477.16,9477.16
11/28/2025,Home & Kitchen,Water Purifier,5,42627.83,213139.15
5/12/2025,Clothing,Jacket,4,40154.35,160617.4
8/12/2025,Clothing,T-Shirt,2,30015.42,60030.84
3/18/2025,Electronics,Smartphone,4,19031.9,76127.6
8/31/2025,Electronics,Laptop,5,43460.19,217300.95
8/7/2025,Home & Kitchen,Cookware Set,1,9690.03,9690.03
6/10/2025,Electronics,Headphones,3,4524.36,13573.08
4/14/2025,Books,Science Textbook,4,31146.76,124587.04
2/15/2025,Electronics,Laptop,5,41092.42,205462.1
11/27/2025,Electronics,Headphones,1,8838.94,8838.94
1/19/2025,Books,Fiction Novel,4,39108.43,156433.72
12/26/2025,Home & Kitchen,Water Purifier,5,46943.46,234717.3
3/14/2025,Home & Kitchen,Air Fryer,2,28903.95,57807.9
8/11/2025,Electronics,Smartphone,5,26905.84,134529.2
11/18/2025,Books,Science Textbook,3,1008.1,3024.3
12/7/2025,Books,Comics,3,23584.36,70753.08
1/5/2025,Beauty,Lipstick,5,4671.92,23359.6
3/18/2025,Clothing,T-Shirt,1,3318.26,3318.26
1/11/2025,Home & Kitchen,Air Fryer,1,12400.62,12400.62
5/14/2025,Books,Comics,4,29979.78,119919.12
8/17/2025,Clothing,Saree,1,26966.77,26966.77
5/9/2025,Beauty,Perfume,1,18213.78,18213.78
5/22/2025,Books,Children's Book,4,20042.04,80168.16
3/26/2025,Books,Comics,2,38940.73,77881.46
12/25/2025,Home & Kitchen,Vacuum Cleaner,5,23879.44,119397.2
3/23/2025,Home & Kitchen,Vacuum Cleaner,5,32134.6,160673
6/17/2025,Electronics,Smartwatch,4,19122.58,76490.32
7/30/2025,Home & Kitchen,Water Purifier,2,42374.36,84748.72
10/23/2025,Books,Fiction Novel,2,33309.12,66618.24
5/20/2025,Clothing,Jacket,2,44849.29,89698.58
4/23/2025,Home & Kitchen,Cookware Set,4,34253.7,137014.8
1/1/2025,Clothing,Jeans,2,13622.71,27245.42
7/25/2025,Electronics,Smartphone,1,13534.65,13534.65
10/10/2025,Home & Kitchen,Water Purifier,5,30098.43,150492.15
12/16/2025,Beauty,Perfume,4,9746.18,38984.72
8/8/2025,Beauty,Shampoo,1,34670.42,34670.42
7/18/2025,Clothing,Jacket,2,8085.18,16170.36
3/28/2025,Clothing,T-Shirt,4,19269.41,77077.64
5/10/2025,Electronics,Tablet,2,14597.34,29194.68
5/14/2025,Beauty,Perfume,5,23478.44,117392.2
5/8/2025,Home & Kitchen,Water Purifier,2,27748.69,55497.38
9/2/2025,Books,Fiction Novel,1,14323.33,14323.33
11/21/2025,Books,Children's Book,2,44602.9,89205.8
7/23/2025,Beauty,Face Cream,1,41438.99,41438.99
2/5/2025,Books,Biography,2,42321.69,84643.38
4/22/2025,Electronics,Headphones,1,204.05,204.05
4/29/2025,Beauty,Hair Dryer,1,26952.54,26952.54
8/17/2025,Clothing,Saree,1,12433.89,12433.89
8/12/2025,Beauty,Perfume,2,34857.94,69715.88
12/16/2025,Books,Fiction Novel,5,8546.8,42734
1/28/2025,Home & Kitchen,Mixer Grinder,1,44369.6,44369.6
9/12/2025,Home & Kitchen,Water Purifier,4,7220.2,28880.8
8/6/2025,Books,Science Textbook,4,19373.41,77493.64
12/8/2025,Clothing,Saree,1,39638.82,39638.82
5/14/2025,Home & Kitchen,Vacuum Cleaner,5,42417.75,212088.75
2/7/2025,Electronics,Headphones,3,48502.93,145508.79
11/28/2025,Beauty,Shampoo,1,8022.77,8022.77
1/2/2025,Clothing,Jacket,3,46158.97,138476.91
1/29/2025,Home & Kitchen,Mixer Grinder,1,36074.16,36074.16
10/5/2025,Clothing,Saree,3,2782.4,8347.2
3/21/2025,Clothing,T-Shirt,5,24281.24,121406.2
9/8/2025,Electronics,Headphones,4,981.91,3927.64
2/16/2025,Electronics,Smartphone,2,41865.67,83731.34
11/20/2025,Books,Fiction Novel,4,42996.01,171984.04
12/20/2025,Clothing,Sneakers,4,13726.24,54904.96
8/31/2025,Clothing,Saree,3,14769.87,44309.61
12/13/2025,Clothing,Jeans,1,9608.26,9608.26
7/13/2025,Beauty,Hair Dryer,3,19750.33,59250.99
1/30/2025,Books,Comics,3,11353.54,34060.62
9/19/2025,Clothing,Sneakers,2,14725.01,29450.02
8/17/2025,Clothing,Saree,5,14737.81,73689.05
7/24/2025,Beauty,Shampoo,2,12961.53,25923.06
10/27/2025,Home & Kitchen,Vacuum Cleaner,5,31176.42,155882.1
1/17/2025,Books,Comics,1,42139.37,42139.37
12/7/2025,Electronics,Smartphone,3,40753.2,122259.6
7/13/2025,Electronics,Smartphone,4,18299.77,73199.08
8/11/2025,Clothing,Sneakers,2,6666.81,13333.62
6/15/2025,Beauty,Perfume,4,41951.73,167806.92
1/4/2025,Books,Biography,5,10419.21,52096.05
6/11/2025,Electronics,Tablet,4,25589.08,102356.32
12/16/2025,Clothing,T-Shirt,1,22155.58,22155.58
8/18/2025,Beauty,Lipstick,2,16208.52,32417.04
3/20/2025,Electronics,Smartwatch,2,39522.74,79045.48
1/1/2025,Clothing,Sneakers,2,5907.95,11815.9
9/6/2025,Books,Fiction Novel,3,31241.23,93723.69
9/30/2025,Books,Biography,3,46407.8,139223.4
1/1/2025,Electronics,Smartphone,5,40745.23,203726.15
6/11/2025,Electronics,Tablet,4,48651.91,194607.64
3/17/2025,Electronics,Laptop,1,37425.4,37425.4
7/3/2025,Home & Kitchen,Vacuum Cleaner,4,13441.27,53765.08
4/28/2025,Books,Science Textbook,1,48745.91,48745.91
10/1/2025,Electronics,Headphones,2,7432.59,14865.18
12/29/2025,Clothing,T-Shirt,2,32659.86,65319.72
6/19/2025,Beauty,Hair Dryer,4,43377.34,173509.36
12/28/2025,Home & Kitchen,Air Fryer,1,31315.48,31315.48
9/29/2025,Beauty,Face Cream,3,20785.84,62357.52
9/26/2025,Books,Science Textbook,5,34028.78,170143.9
9/20/2025,Books,Fiction Novel,5,21350.19,106750.95
10/25/2025,Clothing,Saree,3,32817.83,98453.49
12/8/2025,Beauty,Perfume,3,27896.53,83689.59
6/7/2025,Beauty,Shampoo,4,12745.75,50983
1/5/2025,Beauty,Face Cream,1,33352.23,33352.23
6/20/2025,Home & Kitchen,Vacuum Cleaner,2,30339.24,60678.48
6/4/2025,Home & Kitchen,Mixer Grinder,1,21549.59,21549.59
8/13/2025,Clothing,T-Shirt,4,4954.55,19818.2
6/4/2025,Electronics,Laptop,3,1200.06,3600.18
11/15/2025,Clothing,Jeans,5,48807.73,244038.65
2/2/2025,Books,Science Textbook,1,1719.61,1719.61
7/6/2025,Beauty,Lipstick,4,49500.35,198001.4
3/26/2025,Clothing,Jeans,2,1805.7,3611.4
11/21/2025,Home & Kitchen,Water Purifier,3,10207.18,30621.54
6/2/2025,Books,Comics,4,6556.4,26225.6
12/6/2025,Home & Kitchen,Water Purifier,3,5053.46,15160.38
8/13/2025,Clothing,Saree,1,35456.09,35456.09
4/24/2025,Clothing,Saree,1,31828.7,31828.7
3/6/2025,Books,Science Textbook,2,7308.25,14616.5
5/22/2025,Electronics,Headphones,4,11038.65,44154.6
9/9/2025,Beauty,Shampoo,1,32911.22,32911.22
1/7/2025,Beauty,Face Cream,4,2737.44,10949.76
7/3/2025,Books,Biography,5,15132.31,75661.55
7/17/2025,Beauty,Lipstick,4,4914.82,19659.28
1/26/2025,Home & Kitchen,Mixer Grinder,4,27891.58,111566.32
3/4/2025,Books,Fiction Novel,3,45790.35,137371.05
3/23/2025,Clothing,Sneakers,3,40279.42,120838.26
11/10/2025,Home & Kitchen,Water Purifier,4,20456.94,81827.76
2/14/2025,Electronics,Laptop,5,13056.75,65283.75
11/3/2025,Clothing,Jacket,2,45412.28,90824.56
8/20/2025,Home & Kitchen,Air Fryer,5,14458.93,72294.65
5/6/2025,Electronics,Smartwatch,2,5617.15,11234.3
2/6/2025,Clothing,T-Shirt,1,40690,40690
7/16/2025,Home & Kitchen,Mixer Grinder,4,22734.71,90938.84
11/25/2025,Books,Comics,2,49479.24,98958.48
6/21/2025,Beauty,Hair Dryer,1,8292.74,8292.74
10/12/2025,Books,Fiction Novel,3,7207.75,21623.25
8/12/2025,Beauty,Hair Dryer,2,6030.45,12060.9
9/26/2025,Beauty,Lipstick,3,20165.93,60497.79
12/20/2025,Home & Kitchen,Air Fryer,2,18398.84,36797.68
10/20/2025,Clothing,Saree,2,32591.26,65182.52
5/20/2025,Beauty,Hair Dryer,4,48541.56,194166.24
8/2/2025,Beauty,Face Cream,1,38982.13,38982.13
9/8/2025,Books,Biography,2,42402.12,84804.24
10/28/2025,Electronics,Tablet,4,21178.78,84715.12
3/12/2025,Books,Children's Book,4,9351.8,37407.2
1/4/2025,Clothing,Jacket,2,23933.55,47867.1
6/17/2025,Books,Biography,4,43220.07,172880.28
4/22/2025,Books,Science Textbook,1,8796.8,8796.8
3/6/2025,Clothing,Saree,3,31749.74,95249.22
11/21/2025,Electronics,Laptop,4,33677.98,134711.92
7/24/2025,Electronics,Smartwatch,1,41339.56,41339.56
7/7/2025,Beauty,Face Cream,1,12450.03,12450.03
12/24/2025,Home & Kitchen,Vacuum Cleaner,5,3611.54,18057.7
10/4/2025,Electronics,Smartwatch,4,48954.22,195816.88
11/2/2025,Books,Children's Book,1,24758.39,24758.39
10/20/2025,Electronics,Tablet,3,15028.45,45085.35
4/29/2025,Home & Kitchen,Mixer Grinder,5,9152.95,45764.75
10/19/2025,Clothing,Sneakers,4,25378.95,101515.8
5/20/2025,Clothing,Jeans,3,41552.17,124656.51
5/25/2025,Beauty,Hair Dryer,3,26562.25,79686.75
10/2/2025,Clothing,Saree,2,33987.87,67975.74
3/7/2025,Books,Science Textbook,3,13420.6,40261.8
7/9/2025,Home & Kitchen,Mixer Grinder,1,29982.29,29982.29
5/23/2025,Clothing,T-Shirt,3,5676.02,17028.06
1/2/2025,Beauty,Shampoo,5,4755.59,23777.95
1/2/2025,Home & Kitchen,Vacuum Cleaner,4,42270.79,169083.16
6/2/2025,Electronics,Smartphone,1,32149.49,32149.49
10/5/2025,Books,Science Textbook,1,26698.93,26698.93
8/4/2025,Electronics,Tablet,1,46032.6,46032.6
7/26/2025,Home & Kitchen,Air Fryer,1,37752.77,37752.77
4/17/2025,Electronics,Smartphone,5,26680.65,133403.25
6/24/2025,Clothing,Jacket,4,26332.14,105328.56
5/14/2025,Electronics,Tablet,2,22504.56,45009.12
11/23/2025,Home & Kitchen,Mixer Grinder,4,9836.65,39346.6
10/10/2025,Beauty,Lipstick,4,11431.25,45725
5/17/2025,Clothing,Sneakers,3,12812.03,38436.09
10/1/2025,Clothing,Sneakers,5,49409.49,247047.45
1/11/2025,Books,Children's Book,2,42973.09,85946.18
3/16/2025,Home & Kitchen,Cookware Set,4,34641.52,138566.08
7/1/2025,Clothing,Sneakers,3,36712.89,110138.67
9/17/2025,Books,Fiction Novel,5,10461,52305
3/17/2025,Clothing,Sneakers,5,13677.42,68387.1
8/13/2025,Books,Science Textbook,5,11398.61,56993.05
1/9/2025,Books,Children's Book,2,32373.97,64747.94
1/20/2025,Clothing,T-Shirt,3,49688.29,149064.87
7/31/2025,Books,Children's Book,5,254.35,1271.75
6/21/2025,Electronics,Headphones,4,45750.41,183001.64
12/10/2025,Electronics,Tablet,1,25134.6,25134.6
3/26/2025,Electronics,Laptop,3,40964.16,122892.48
6/4/2025,Electronics,Tablet,5,36867.62,184338.1
2/23/2025,Clothing,T-Shirt,3,18961.16,56883.48
4/9/2025,Home & Kitchen,Vacuum Cleaner,1,4346.93,4346.93
2/4/2025,Electronics,Laptop,1,33745.93,33745.93
7/20/2025,Books,Comics,5,37829.54,189147.7
9/26/2025,Home & Kitchen,Vacuum Cleaner,2,19632.54,39265.08
3/26/2025,Home & Kitchen,Cookware Set,2,22255.87,44511.74
4/22/2025,Home & Kitchen,Air Fryer,3,9821.11,29463.33
12/26/2025,Electronics,Headphones,5,27586.13,137930.65
7/20/2025,Clothing,Jeans,4,47314.22,189256.88
9/3/2025,Books,Biography,4,47332.31,189329.24
10/29/2025,Clothing,Sneakers,4,39165.7,156662.8
12/11/2025,Electronics,Tablet,3,30910.27,92730.81
7/21/2025,Beauty,Face Cream,1,3318.64,3318.64
6/15/2025,Clothing,Sneakers,5,47833.94,239169.7
7/19/2025,Books,Science Textbook,5,9564.17,47820.85
6/29/2025,Books,Biography,5,15770.42,78852.1
2/14/2025,Beauty,Perfume,5,17256.17,86280.85
3/28/2025,Clothing,Saree,3,35107.31,105321.93
3/20/2025,Clothing,Saree,3,45910.05,137730.15
10/6/2025,Books,Science Textbook,3,14042.83,42128.49
5/29/2025,Beauty,Hair Dryer,3,16218.8,48656.4
9/16/2025,Clothing,Sneakers,1,27737.82,27737.82
6/16/2025,Clothing,Saree,5,35457.03,177285.15
4/10/2025,Home & Kitchen,Mixer Grinder,1,10481.63,10481.63
6/15/2025,Books,Biography,5,21548.72,107743.6
12/25/2025,Home & Kitchen,Cookware Set,1,40430.48,40430.48
7/3/2025,Home & Kitchen,Cookware Set,1,15547.7,15547.7
6/11/2025,Books,Comics,4,10281.06,41124.24
9/4/2025,Electronics,Smartphone,4,37443.34,149773.36
7/23/2025,Home & Kitchen,Water Purifier,4,21836.29,87345.16
6/30/2025,Beauty,Hair Dryer,4,39093.33,156373.32
1/31/2025,Books,Children's Book,5,41255.29,206276.45
2/20/2025,Home & Kitchen,Water Purifier,4,10350.23,41400.92
8/24/2025,Electronics,Laptop,1,35447.74,35447.74
2/10/2025,Beauty,Lipstick,4,43741.45,174965.8
3/1/2025,Home & Kitchen,Air Fryer,3,42709.27,128127.81
5/16/2025,Beauty,Face Cream,3,17111.71,51335.13
11/9/2025,Books,Children's Book,1,3241.67,3241.67
12/26/2025,Books,Science Textbook,4,48922.14,195688.56
9/11/2025,Books,Science Textbook,5,19659.29,98296.45
5/17/2025,Beauty,Perfume,5,17415.36,87076.8
11/4/2025,Beauty,Face Cream,4,37527.39,150109.56
6/3/2025,Books,Fiction Novel,1,16354.96,16354.96
6/13/2025,Clothing,T-Shirt,1,24623.82,24623.82
11/29/2025,Clothing,Jeans,5,26133.04,130665.2
9/28/2025,Home & Kitchen,Vacuum Cleaner,2,3709.44,7418.88
9/29/2025,Clothing,Sneakers,3,42902.97,128708.91
1/8/2025,Beauty,Perfume,3,7660.58,22981.74
9/17/2025,Clothing,Sneakers,5,14168.72,70843.6
11/19/2025,Books,Children's Book,3,28425.92,85277.76
12/2/2025,Home & Kitchen,Water Purifier,3,39018.67,117056.01
4/1/2025,Beauty,Perfume,3,49501.29,148503.87
9/20/2025,Electronics,Smartwatch,3,31026.92,93080.76
3/9/2025,Books,Fiction Novel,4,22810.71,91242.84
5/3/2025,Beauty,Face Cream,4,23908.4,95633.6
8/9/2025,Electronics,Laptop,2,15376.59,30753.18
10/14/2025,Clothing,Saree,2,30133.21,60266.42
4/13/2025,Home & Kitchen,Mixer Grinder,3,411.6,1234.8
7/5/2025,Clothing,T-Shirt,3,44959.39,134878.17
1/16/2025,Beauty,Face Cream,5,1397.84,6989.2
3/29/2025,Books,Biography,4,26858.76,107435.04
4/25/2025,Books,Comics,1,9306.13,9306.13
9/11/2025,Clothing,Jacket,5,41765.35,208826.75
3/11/2025,Beauty,Face Cream,5,46458.15,232290.75
6/18/2025,Beauty,Shampoo,3,37512.69,112538.07
2/11/2025,Home & Kitchen,Air Fryer,2,20185.67,40371.34
6/3/2025,Electronics,Headphones,1,12630.94,12630.94
9/22/2025,Beauty,Face Cream,2,20231.64,40463.28
9/25/2025,Home & Kitchen,Water Purifier,3,28378.49,85135.47
3/25/2025,Electronics,Smartphone,3,43331.94,129995.82
2/6/2025,Clothing,T-Shirt,3,10319.52,30958.56
3/9/2025,Home & Kitchen,Water Purifier,4,48061.61,192246.44
8/4/2025,Clothing,Jeans,4,10196.22,40784.88
8/4/2025,Clothing,Jeans,3,3967.3,11901.9
7/17/2025,Home & Kitchen,Water Purifier,5,22242.1,111210.5
3/19/2025,Electronics,Tablet,3,22120.4,66361.2
6/28/2025,Home & Kitchen,Water Purifier,5,34748.86,173744.3
9/12/2025,Beauty,Shampoo,4,13528.24,54112.96
12/10/2025,Electronics,Headphones,4,14949.56,59798.24
2/13/2025,Clothing,Sneakers,3,44274.12,132822.36
1/22/2025,Beauty,Hair Dryer,1,12102.01,12102.01
3/8/2025,Beauty,Lipstick,5,14962.94,74814.7
6/7/2025,Home & Kitchen,Vacuum Cleaner,2,12937.47,25874.94
8/30/2025,Home & Kitchen,Air Fryer,1,45606.72,45606.72
10/28/2025,Home & Kitchen,Air Fryer,4,47070.04,188280.16
4/26/2025,Home & Kitchen,Vacuum Cleaner,4,49502.99,198011.96
3/18/2025,Beauty,Lipstick,5,15986.8,79934
7/26/2025,Books,Children's Book,1,19639.08,19639.08
4/1/2025,Books,Fiction Novel,5,1570.04,7850.2
5/1/2025,Home & Kitchen,Cookware Set,4,16481.44,65925.76
9/14/2025,Beauty,Hair Dryer,2,28214.94,56429.88
5/12/2025,Books,Fiction Novel,4,10872.95,43491.8
5/12/2025,Clothing,Saree,2,43069.77,86139.54
2/11/2025,Home & Kitchen,Cookware Set,2,4587.79,9175.58
2/15/2025,Clothing,Jeans,1,28093.24,28093.24
10/30/2025,Books,Children's Book,3,5328.19,15984.57
2/15/2025,Clothing,T-Shirt,1,6252.12,6252.12
8/28/2025,Books,Biography,3,45881.91,137645.73
5/7/2025,Clothing,Jacket,5,45084.51,225422.55
11/23/2025,Clothing,Saree,4,12421.03,49684.12
9/7/2025,Home & Kitchen,Mixer Grinder,4,48101.32,192405.28
2/21/2025,Clothing,Jeans,2,11279.96,22559.92
3/12/2025,Beauty,Shampoo,1,18244.14,18244.14
10/31/2025,Clothing,Jeans,2,26831.81,53663.62
7/16/2025,Electronics,Tablet,3,39396.85,118190.55
9/20/2025,Clothing,Jeans,2,27915.35,55830.7
9/2/2025,Beauty,Hair Dryer,1,10887.93,10887.93
4/18/2025,Clothing,Saree,2,14104.07,28208.14
11/17/2025,Electronics,Laptop,4,27308.42,109233.68
9/8/2025,Beauty,Hair Dryer,4,18547.89,74191.56
7/26/2025,Home & Kitchen,Air Fryer,4,39341.3,157365.2
1/11/2025,Beauty,Face Cream,1,41445.21,41445.21
2/14/2025,Clothing,Jacket,1,14713.8,14713.8
11/25/2025,Electronics,Smartwatch,3,26124.18,78372.54
1/1/2025,Electronics,Headphones,1,9251.22,9251.22
12/5/2025,Home & Kitchen,Mixer Grinder,1,38852.56,38852.56
3/22/2025,Clothing,Saree,5,18475.86,92379.3
3/2/2025,Beauty,Lipstick,1,873.61,873.61
2/11/2025,Beauty,Face Cream,3,22118.46,66355.38
8/28/2025,Books,Comics,2,2848.94,5697.88
4/11/2025,Clothing,T-Shirt,2,35924.71,71849.42
1/16/2025,Beauty,Hair Dryer,3,24592.79,73778.37
2/1/2025,Home & Kitchen,Mixer Grinder,3,20314.64,60943.92
7/3/2025,Electronics,Smartwatch,1,43335.68,43335.68
4/8/2025,Books,Children's Book,3,46627.04,139881.12
11/17/2025,Home & Kitchen,Air Fryer,4,44267.45,177069.8
4/11/2025,Clothing,T-Shirt,5,36512.39,182561.95
3/22/2025,Clothing,Sneakers,4,9474.02,37896.08
11/27/2025,Beauty,Shampoo,3,17966.04,53898.12
6/3/2025,Electronics,Smartwatch,1,15679.68,15679.68
8/1/2025,Electronics,Headphones,5,24086.97,120434.85
10/6/2025,Electronics,Headphones,2,49275.8,98551.6
8/3/2025,Home & Kitchen,Water Purifier,4,20128.42,80513.68
6/16/2025,Books,Comics,4,729.35,2917.4
10/11/2025,Clothing,Jacket,2,5753.86,11507.72
3/27/2025,Electronics,Smartphone,5,16955.85,84779.25
9/28/2025,Home & Kitchen,Mixer Grinder,4,34742.95,138971.8
1/21/2025,Electronics,Tablet,3,32198.07,96594.21
6/5/2025,Electronics,Headphones,3,42921.06,128763.18
5/8/2025,Beauty,Face Cream,2,18779.68,37559.36
8/6/2025,Electronics,Laptop,1,11052.76,11052.76
5/13/2025,Clothing,Jacket,5,43250.77,216253.85
8/12/2025,Home & Kitchen,Cookware Set,5,17821.01,89105.05
10/8/2025,Beauty,Hair Dryer,5,27721.63,138608.15
1/5/2025,Home & Kitchen,Vacuum Cleaner,2,22395.76,44791.52
12/15/2025,Books,Science Textbook,3,5974.36,17923.08
7/31/2025,Electronics,Laptop,1,28279.47,28279.47
7/23/2025,Home & Kitchen,Vacuum Cleaner,1,17472.86,17472.86
12/14/2025,Home & Kitchen,Cookware Set,3,11542.17,34626.51
4/21/2025,Books,Comics,4,27536.86,110147.44
3/22/2025,Clothing,T-Shirt,5,6431.28,32156.4
8/17/2025,Electronics,Headphones,2,42555.71,85111.42
12/7/2025,Electronics,Tablet,1,7454.79,7454.79
1/24/2025,Home & Kitchen,Vacuum Cleaner,1,6834.61,6834.61
5/7/2025,Beauty,Hair Dryer,4,36499.41,145997.64
8/11/2025,Books,Biography,5,14426.9,72134.5
11/3/2025,Books,Biography,3,47688.42,143065.26
12/6/2025,Electronics,Headphones,2,7852.1,15704.2
12/5/2025,Books,Biography,5,284.91,1424.55
12/28/2025,Home & Kitchen,Mixer Grinder,1,44913.05,44913.05
6/30/2025,Clothing,Saree,2,18013.81,36027.62
4/4/2025,Clothing,Jeans,3,24906.63,74719.89
10/10/2025,Electronics,Smartwatch,1,24765.92,24765.92
7/27/2025,Clothing,Jeans,5,38642.6,193213
4/29/2025,Home & Kitchen,Vacuum Cleaner,3,39025.76,117077.28
5/31/2025,Home & Kitchen,Water Purifier,1,14724.82,14724.82
12/28/2025,Books,Biography,3,7703.5,23110.5
8/11/2025,Electronics,Smartwatch,5,22357.25,111786.25
1/19/2025,Beauty,Lipstick,4,9442.11,37768.44
11/24/2025,Electronics,Smartphone,2,22195.72,44391.44
6/20/2025,Beauty,Face Cream,1,40595.5,40595.5
11/15/2025,Books,Science Textbook,2,27167.2,54334.4
5/30/2025,Beauty,Shampoo,5,5631.53,28157.65
4/15/2025,Beauty,Face Cream,5,20300.81,101504.05
8/1/2025,Books,Comics,4,1651.36,6605.44
12/5/2025,Books,Fiction Novel,4,9590.48,38361.92
11/5/2025,Books,Biography,5,32924.03,164620.15
6/3/2025,Electronics,Smartwatch,5,15629.06,78145.3
10/13/2025,Books,Comics,4,4828.39,19313.56
5/26/2025,Beauty,Face Cream,4,26878.42,107513.68
7/12/2025,Home & Kitchen,Cookware Set,2,11042.69,22085.38
7/28/2025,Books,Children's Book,1,17280.45,17280.45
8/8/2025,Clothing,T-Shirt,3,9385.91,28157.73
4/27/2025,Beauty,Shampoo,5,39707.73,198538.65
3/9/2025,Home & Kitchen,Mixer Grinder,3,49135.72,147407.16
10/31/2025,Home & Kitchen,Vacuum Cleaner,4,13829.09,55316.36
2/20/2025,Electronics,Headphones,3,33952.11,101856.33
5/12/2025,Electronics,Laptop,4,48377.13,193508.52
12/4/2025,Beauty,Face Cream,1,33451.81,33451.81
11/23/2025,Books,Science Textbook,5,24855.25,124276.25
9/24/2025,Clothing,Jacket,2,32839.47,65678.94
8/23/2025,Home & Kitchen,Air Fryer,4,41688.37,166753.48
6/10/2025,Electronics,Smartphone,5,5359.71,26798.55
3/20/2025,Clothing,Saree,3,16472.23,49416.69
11/8/2025,Electronics,Smartwatch,4,12193.74,48774.96
1/15/2025,Beauty,Hair Dryer,4,48647.97,194591.88
6/26/2025,Electronics,Smartwatch,1,41138.13,41138.13
12/9/2025,Books,Comics,3,44189.35,132568.05
11/25/2025,Books,Science Textbook,3,18898.75,56696.25
11/1/2025,Electronics,Headphones,4,19295.05,77180.2
7/23/2025,Electronics,Headphones,3,5156.63,15469.89
1/19/2025,Clothing,Jeans,4,48266.94,193067.76
10/15/2025,Home & Kitchen,Air Fryer,4,33070.09,132280.36
9/27/2025,Beauty,Lipstick,2,10497.37,20994.74
9/15/2025,Beauty,Hair Dryer,5,19936.79,99683.95
4/10/2025,Electronics,Laptop,1,18627.63,18627.63
1/20/2025,Home & Kitchen,Water Purifier,4,6376.16,25504.64
8/26/2025,Home & Kitchen,Air Fryer,3,32880.3,98640.9
7/28/2025,Home & Kitchen,Water Purifier,5,4121.29,20606.45
10/8/2025,Books,Science Textbook,3,34447.7,103343.1
11/8/2025,Home & Kitchen,Air Fryer,3,287.34,862.02
3/27/2025,Books,Comics,1,4645.74,4645.74
1/29/2025,Home & Kitchen,Vacuum Cleaner,4,12057.44,48229.76
1/9/2025,Beauty,Hair Dryer,4,17990.19,71960.76
8/1/2025,Books,Children's Book,4,35410.54,141642.16
11/12/2025,Beauty,Face Cream,3,16862.65,50587.95
7/21/2025,Beauty,Perfume,4,35612.91,142451.64
11/27/2025,Clothing,Saree,1,25150.93,25150.93
5/18/2025,Beauty,Face Cream,2,24484.68,48969.36
8/9/2025,Clothing,Jacket,5,42889.55,214447.75
10/1/2025,Beauty,Lipstick,1,34040.61,34040.61
2/2/2025,Beauty,Perfume,3,36917.01,110751.03
9/10/2025,Home & Kitchen,Vacuum Cleaner,3,17565.71,52697.13
11/30/2025,Books,Science Textbook,4,40944.32,163777.28
10/26/2025,Books,Comics,1,4060.63,4060.63
6/3/2025,Home & Kitchen,Mixer Grinder,3,23258.22,69774.66
1/19/2025,Clothing,Jacket,5,7996.85,39984.25
3/6/2025,Electronics,Smartwatch,2,16274.3,32548.6
3/24/2025,Electronics,Smartphone,3,12014.34,36043.02
10/26/2025,Electronics,Tablet,5,42451.11,212255.55
6/11/2025,Home & Kitchen,Water Purifier,1,28401.97,28401.97
6/20/2025,Books,Fiction Novel,1,38092.67,38092.67
8/13/2025,Home & Kitchen,Vacuum Cleaner,2,42612.15,85224.3
9/9/2025,Clothing,Jacket,5,49626.95,248134.75
10/31/2025,Home & Kitchen,Mixer Grinder,3,25529.86,76589.58
7/4/2025,Home & Kitchen,Cookware Set,1,10014.29,10014.29
9/23/2025,Books,Science Textbook,2,30915.36,61830.72
8/24/2025,Electronics,Headphones,1,39512.29,39512.29
4/30/2025,Clothing,Jacket,5,34074.49,170372.45
12/8/2025,Home & Kitchen,Mixer Grinder,5,10823.12,54115.6
11/25/2025,Clothing,Jeans,3,36248.97,108746.91
6/24/2025,Books,Science Textbook,1,22224.91,22224.91
5/31/2025,Electronics,Smartphone,4,49215.87,196863.48
12/25/2025,Beauty,Perfume,3,18964.05,56892.15
3/20/2025,Books,Comics,1,22405.51,22405.51
1/22/2025,Home & Kitchen,Air Fryer,3,44976.54,134929.62
11/16/2025,Home & Kitchen,Air Fryer,4,35041.08,140164.32
1/3/2025,Home & Kitchen,Mixer Grinder,3,39485.89,118457.67
4/6/2025,Home & Kitchen,Vacuum Cleaner,3,35105.08,105315.24
9/2/2025,Clothing,Jeans,3,10870.6,32611.8
4/12/2025,Home & Kitchen,Mixer Grinder,3,37887.55,113662.65
9/1/2025,Clothing,T-Shirt,1,11285.9,11285.9
7/24/2025,Beauty,Face Cream,5,8936.62,44683.1
8/20/2025,Clothing,T-Shirt,3,21262.41,63787.23
2/21/2025,Home & Kitchen,Air Fryer,5,32613.12,163065.6
10/23/2025,Home & Kitchen,Mixer Grinder,4,46396.5,185586
6/25/2025,Home & Kitchen,Mixer Grinder,4,22146.87,88587.48
3/10/2025,Clothing,T-Shirt,2,29007.76,58015.52
8/24/2025,Beauty,Lipstick,2,14288.18,28576.36
