date,gender,category,product_name,sales,quantity,discount,profit,shipping_cost
1/17/2018,Female,Fashion,Sports Wear,85,1,0.1,4.2,0.4
4/25/2018,Female,Fashion,Casula Shoes,122,5,0.2,29.8,3
8/19/2018,Female,Fashion,Running Shoes,224,3,0.1,137.3,13.7
11/8/2018,Female,Fashion,Formal Shoes,213,5,0.3,101.1,10.1
10/2/2018,Female,Fashion,Sneakers,62,1,0.2,62,6.2
8/13/2018,Female,Fashion,Titak watch,228,5,0.1,136.6,13.7
10/17/2018,Female,Fashion,Fossil Watch,159,5,0.1,71.1,7.1
4/12/2018,Female,Fashion,T - Shirts,248,2,0.2,158.1,15.8
8/15/2018,Female,Fashion,Shirts,196,3,0.3,98.4,9.8
7/30/2018,Female,Fashion,Jeans,218,3,0.5,105.3,10.5
10/12/2018,Female,Fashion,Suits,109,3,0.3,19.2,1.9
4/9/2018,Female,Fashion,Sports Wear,85,4,0.2,21.3,2.1
10/27/2018,Female,Fashion,Casula Shoes,122,1,0.4,37.1,3.7
9/11/2018,Female,Fashion,Running Shoes,224,3,0.2,130.6,13.1
10/12/2018,Female,Fashion,Formal Shoes,213,5,0.5,79.8,8
3/14/2018,Male,Fashion,Sneakers,62,2,0.5,31,3.1
9/26/2018,Female,Fashion,Titak watch,228,3,0.3,127.5,12.7
6/24/2018,Female,Fashion,Fossil Watch,159,1,0.1,77.4,7.7
7/30/2018,Male,Fashion,T - Shirts,248,5,0.2,143.2,14.3
6/16/2018,Female,Fashion,Shirts,196,1,0.2,112.1,11.2
2/16/2018,Female,Fashion,Jeans,218,1,0.3,131.5,13.1
2/12/2018,Female,Fashion,Suits,109,2,0.2,24.6,2.5
11/1/2018,Female,Fashion,Sports Wear,85,5,0.3,17,1.7
7/2/2018,Male,Fashion,Casula Shoes,122,1,0.1,40.8,4.1
12/6/2018,Female,Fashion,Running Shoes,224,3,0.2,130.6,13.1
1/7/2018,Male,Fashion,Formal Shoes,213,2,0.1,128.7,12.9
6/18/2018,Male,Fashion,Sneakers,62,2,0.4,31,3.1
7/21/2018,Female,Fashion,Titak watch,228,5,0.4,102.4,10.2
1/22/2018,Female,Fashion,Fossil Watch,159,2,0.1,75.8,7.6
4/29/2018,Female,Fashion,T - Shirts,248,5,0.3,130.8,13.1
3/20/2018,Male,Fashion,Shirts,196,5,0.2,96.4,9.6
12/26/2018,Female,Fashion,Jeans,218,3,0.1,131.5,13.1
5/25/2018,Female,Fashion,Suits,109,1,0.3,25.7,2.6
12/3/2018,Male,Fashion,Sports Wear,85,1,0.4,1.6,0.2
1/24/2018,Female,Fashion,Casula Shoes,122,2,0.2,37.1,3.7
8/10/2018,Female,Fashion,Running Shoes,224,2,0.3,130.6,13.1
10/17/2018,Female,Fashion,Formal Shoes,213,1,0.4,124.5,12.4
6/19/2018,Male,Fashion,Sneakers,62,2,0.5,31,3.1
1/11/2018,Female,Fashion,Titak watch,228,3,0.4,120.6,12.1
5/7/2018,Male,Fashion,Fossil Watch,159,3,0.1,74.2,7.4
9/30/2018,Female,Fashion,T - Shirts,248,1,0.2,163,16.3
6/20/2018,Female,Fashion,Shirts,196,2,0.4,100.3,10
2/12/2018,Female,Fashion,Jeans,218,3,0.3,118.4,11.8
4/22/2018,Female,Fashion,Suits,109,5,0.5,1.8,0.2
7/7/2018,Female,Fashion,Sports Wear,85,2,0.5,42.5,4.3
11/2/2018,Male,Fashion,Casula Shoes,122,3,0.3,31,3.1
9/18/2018,Female,Fashion,Running Shoes,224,1,0.4,135,13.5
5/1/2018,Male,Fashion,Formal Shoes,213,4,0.2,116,11.6
5/5/2018,Male,Fashion,Sneakers,62,5,0.3,12.4,1.2
10/2/2018,Female,Fashion,Titak watch,228,5,0.2,125.2,12.5
11/10/2018,Female,Fashion,Fossil Watch,159,3,0.1,74.2,7.4
9/12/2018,Female,Fashion,T - Shirts,248,1,0.1,165.5,16.6
11/16/2018,Female,Fashion,Shirts,196,3,0.3,98.4,9.8
9/1/2018,Male,Fashion,Jeans,218,3,0.3,118.4,11.8
5/20/2018,Male,Fashion,Suits,109,3,0.5,12.7,1.3
6/20/2018,Female,Fashion,Sports Wear,85,1,0.1,4.2,0.4
8/26/2018,Male,Fashion,Casula Shoes,122,5,0.2,29.8,3
9/3/2018,Female,Fashion,Running Shoes,224,2,0.1,139.5,14
3/7/2018,Female,Fashion,Formal Shoes,213,2,0.1,128.7,12.9
9/18/2018,Female,Fashion,Sneakers,62,1,0.3,62,6.2
7/19/2018,Female,Fashion,Titak watch,228,5,0.5,91,9.1
10/19/2018,Female,Fashion,Fossil Watch,159,3,0.5,55.2,5.5
7/6/2018,Female,Fashion,T - Shirts,248,3,0.5,130.8,13.1
5/9/2018,Female,Fashion,Shirts,196,1,0.5,106.2,10.6
7/30/2018,Female,Fashion,Jeans,218,2,0.5,116.2,11.6
4/23/2018,Female,Fashion,Suits,109,5,0.5,1.8,0.2
5/22/2018,Female,Fashion,Sports Wear,85,2,0.5,42.5,4.3
9/4/2018,Male,Fashion,Casula Shoes,122,5,0.4,17.6,1.8
8/16/2018,Male,Fashion,Running Shoes,224,2,0.3,130.6,13.1
5/15/2018,Female,Fashion,Formal Shoes,213,3,0.2,120.2,12
1/2/2018,Female,Fashion,Sneakers,62,2,0.1,31,3.1
8/26/2018,Female,Fashion,Titak watch,228,2,0.1,143.4,14.3
10/2/2018,Female,Fashion,Fossil Watch,159,5,0.2,63.1,6.3
12/28/2018,Female,Fashion,T - Shirts,248,2,0.2,158.1,15.8
5/22/2018,Female,Fashion,Shirts,196,3,0.4,92.5,9.2
7/27/2018,Male,Fashion,Jeans,218,4,0.2,120.6,12.1
11/19/2018,Female,Fashion,Suits,109,3,0.4,15.9,1.6
5/6/2018,Female,Fashion,Sports Wear,85,5,0.1,0.8,0.1
7/16/2018,Male,Fashion,Casula Shoes,122,1,0.3,38.3,3.8
2/26/2018,Female,Fashion,Running Shoes,224,2,0.4,126.1,12.6
4/24/2018,Female,Fashion,Formal Shoes,213,3,0.4,107.4,10.7
8/18/2018,Female,Fashion,Sneakers,62,3,0.1,20.7,2.1
10/25/2018,Female,Fashion,Titak watch,228,2,0.4,129.8,13
4/24/2018,Male,Fashion,Fossil Watch,159,5,0.1,71.1,7.1
7/29/2018,Female,Fashion,T - Shirts,248,2,0.5,143.2,14.3
11/7/2018,Female,Fashion,Shirts,196,2,0.3,104.2,10.4
4/8/2018,Male,Fashion,Jeans,218,3,0.2,124.9,12.5
10/9/2018,Female,Fashion,Suits,109,1,0.1,27.9,2.8
8/16/2018,Female,Fashion,Sports Wear,85,5,0.5,17,1.7
9/20/2018,Female,Fashion,Casula Shoes,122,2,0.2,37.1,3.7
12/18/2018,Female,Fashion,Running Shoes,224,3,0.4,117.1,11.7
2/19/2018,Female,Fashion,Formal Shoes,213,2,0.1,128.7,12.9
11/6/2018,Female,Fashion,Sneakers,62,2,0.2,31,3.1
3/18/2018,Female,Fashion,Titak watch,228,2,0.4,129.8,13
2/22/2018,Female,Fashion,Fossil Watch,159,4,0.1,72.6,7.3
2/24/2018,Male,Fashion,T - Shirts,248,2,0.3,153.1,15.3
11/8/2018,Male,Fashion,Shirts,196,1,0.3,110.1,11
10/6/2018,Female,Fashion,Jeans,218,5,0.4,94.4,9.4
1/27/2018,Female,Fashion,Suits,109,1,0.3,25.7,2.6
10/2/2018,Female,Fashion,Sports Wear,85,4,0.1,1.6,0.2
7/19/2018,Male,Fashion,Casula Shoes,122,5,0.1,35.9,3.6
11/7/2018,Male,Fashion,Running Shoes,224,1,0.2,139.5,14
1/7/2018,Male,Fashion,Formal Shoes,213,2,0.4,116,11.6
2/17/2018,Female,Fashion,Sneakers,62,4,0.5,15.5,1.6
10/5/2018,Female,Fashion,Titak watch,228,5,0.1,136.6,13.7
8/12/2018,Male,Fashion,Fossil Watch,159,5,0.3,55.2,5.5
10/13/2018,Female,Fashion,T - Shirts,248,2,0.1,163,16.3
5/8/2018,Female,Fashion,Shirts,196,5,0.1,106.2,10.6
7/1/2018,Female,Fashion,Jeans,218,4,0.5,94.4,9.4
3/29/2018,Female,Fashion,Suits,109,3,0.2,22.5,2.2
6/26/2018,Male,Fashion,Sports Wear,85,4,0.5,21.3,2.1
6/27/2018,Male,Fashion,Casula Shoes,122,4,0.2,32.2,3.2
11/16/2018,Male,Fashion,Running Shoes,224,3,0.4,117.1,11.7
5/9/2018,Female,Fashion,Formal Shoes,213,4,0.5,90.4,9
7/3/2018,Female,Fashion,Sneakers,62,1,0.1,62,6.2
6/22/2018,Female,Fashion,Titak watch,228,1,0.3,141.2,14.1
9/16/2018,Female,Fashion,Fossil Watch,159,3,0.4,59.9,6
1/13/2018,Female,Fashion,T - Shirts,248,4,0.3,138.2,13.8
11/7/2018,Female,Fashion,Shirts,196,3,0.3,98.4,9.8
5/11/2018,Female,Fashion,Jeans,218,2,0.2,129.3,12.9
11/29/2018,Male,Fashion,Suits,109,2,0.4,20.3,2
1/22/2018,Female,Fashion,Sports Wear,85,5,0.1,0.8,0.1
5/7/2018,Female,Fashion,Casula Shoes,122,5,0.5,11.5,1.2
2/17/2018,Male,Fashion,Running Shoes,224,3,0.4,117.1,11.7
7/6/2018,Male,Fashion,Formal Shoes,213,2,0.4,116,11.6
7/28/2018,Female,Fashion,Sneakers,62,1,0.3,62,6.2
6/2/2018,Female,Fashion,Titak watch,228,4,0.1,138.9,13.9
11/24/2018,Female,Fashion,Fossil Watch,159,1,0.5,71.1,7.1
6/5/2018,Male,Fashion,T - Shirts,248,4,0.1,158.1,15.8
8/6/2018,Female,Fashion,Shirts,196,5,0.5,67,6.7
10/25/2018,Female,Fashion,Jeans,218,5,0.2,116.2,11.6
4/19/2018,Female,Fashion,Suits,109,2,0.3,22.5,2.2
11/15/2018,Female,Fashion,Sports Wear,85,5,0.1,0.8,0.1
10/20/2018,Female,Fashion,Casula Shoes,122,4,0.2,32.2,3.2
12/7/2018,Female,Fashion,Running Shoes,224,5,0.5,88,8.8
11/17/2018,Female,Fashion,Formal Shoes,213,3,0.3,113.8,11.4
12/21/2018,Female,Fashion,Sneakers,62,3,0.2,20.7,2.1
6/16/2018,Female,Fashion,Titak watch,228,4,0.3,120.6,12.1
5/22/2018,Female,Fashion,Fossil Watch,159,1,0.1,77.4,7.7
6/30/2018,Female,Fashion,T - Shirts,248,2,0.4,148.2,14.8
10/2/2018,Female,Fashion,Shirts,196,4,0.3,92.5,9.2
10/4/2018,Female,Fashion,Jeans,218,2,0.5,116.2,11.6
8/25/2018,Female,Fashion,Suits,109,5,0.5,1.8,0.2
6/24/2018,Female,Fashion,Sports Wear,85,4,0.1,1.6,0.2
7/23/2018,Female,Fashion,Casula Shoes,122,1,0.2,39.6,4
10/10/2018,Female,Fashion,Running Shoes,224,5,0.2,121.6,12.2
10/8/2018,Male,Fashion,Formal Shoes,213,3,0.4,107.4,10.7
7/19/2018,Female,Fashion,Sneakers,62,4,0.2,15.5,1.6
8/28/2018,Male,Fashion,Titak watch,228,2,0.3,134.3,13.4
4/19/2018,Female,Fashion,Fossil Watch,159,3,0.5,55.2,5.5
6/19/2018,Male,Fashion,T - Shirts,248,3,0.4,138.2,13.8
10/21/2018,Female,Fashion,Shirts,196,4,0.2,100.3,10
10/3/2018,Female,Fashion,Jeans,218,1,0.5,127.1,12.7
3/26/2018,Female,Fashion,Suits,109,4,0.5,7.2,0.7
7/16/2018,Female,Fashion,Sports Wear,85,4,0.4,21.3,2.1
8/7/2018,Male,Fashion,Casula Shoes,122,4,0.2,32.2,3.2
5/20/2018,Female,Fashion,Running Shoes,224,2,0.3,130.6,13.1
6/18/2018,Female,Fashion,Formal Shoes,213,3,0.4,107.4,10.7
8/23/2018,Female,Fashion,Sneakers,62,3,0.3,20.7,2.1
12/20/2018,Female,Fashion,Titak watch,228,2,0.5,125.2,12.5
10/11/2018,Female,Fashion,Fossil Watch,159,1,0.3,74.2,7.4
12/8/2018,Female,Fashion,T - Shirts,248,5,0.2,143.2,14.3
8/15/2018,Female,Fashion,Shirts,196,1,0.4,108.2,10.8
5/4/2018,Female,Fashion,Jeans,218,5,0.5,83.5,8.4
2/21/2018,Male,Fashion,Suits,109,2,0.4,20.3,2
10/2/2018,Male,Fashion,Sports Wear,85,5,0.5,17,1.7
3/12/2018,Male,Fashion,Casula Shoes,122,1,0.4,37.1,3.7
12/2/2018,Female,Fashion,Running Shoes,224,5,0.2,121.6,12.2
7/8/2018,Female,Fashion,Formal Shoes,213,1,0.2,128.7,12.9
7/23/2018,Female,Fashion,Sneakers,62,1,0.5,62,6.2
11/14/2018,Female,Fashion,Titak watch,228,3,0.2,134.3,13.4
3/23/2018,Female,Fashion,Fossil Watch,159,5,0.5,39.3,3.9
12/28/2018,Male,Fashion,T - Shirts,248,2,0.5,143.2,14.3
9/30/2018,Male,Fashion,Shirts,196,2,0.3,104.2,10.4
7/10/2018,Female,Fashion,Jeans,218,5,0.1,127.1,12.7
5/30/2018,Male,Fashion,Suits,109,5,0.4,7.2,0.7
7/3/2018,Female,Fashion,Sports Wear,85,2,0.1,3.3,0.3
4/18/2018,Female,Fashion,Casula Shoes,122,1,0.5,35.9,3.6
9/23/2018,Female,Fashion,Running Shoes,224,3,0.4,117.1,11.7
5/18/2018,Female,Fashion,Formal Shoes,213,4,0.5,90.4,9
9/16/2018,Female,Fashion,Sneakers,62,3,0.5,20.7,2.1
11/10/2018,Male,Fashion,Titak watch,228,2,0.3,134.3,13.4
6/30/2018,Female,Fashion,Fossil Watch,159,2,0.5,63.1,6.3
9/26/2018,Female,Fashion,T - Shirts,248,3,0.3,145.7,14.6
9/30/2018,Female,Fashion,Shirts,196,2,0.1,112.1,11.2
11/7/2018,Male,Fashion,Jeans,218,1,0.1,135.8,13.6
3/5/2018,Male,Fashion,Suits,109,4,0.4,11.6,1.2
5/6/2018,Male,Fashion,Sports Wear,85,1,0.4,1.6,0.2
3/25/2018,Male,Fashion,Casula Shoes,122,5,0.3,23.7,2.4
3/19/2018,Male,Fashion,Running Shoes,224,2,0.5,121.6,12.2
9/6/2018,Female,Fashion,Formal Shoes,213,4,0.2,116,11.6
12/19/2018,Male,Fashion,Sneakers,62,2,0.2,31,3.1
7/19/2018,Female,Fashion,Titak watch,228,5,0.3,113.8,11.4
5/4/2018,Male,Fashion,Fossil Watch,159,5,0.2,63.1,6.3
11/27/2018,Female,Fashion,T - Shirts,248,1,0.2,163,16.3
7/24/2018,Female,Fashion,Shirts,196,5,0.3,86.6,8.7
7/2/2018,Female,Fashion,Jeans,218,5,0.4,94.4,9.4
5/26/2018,Female,Fashion,Suits,109,2,0.1,26.8,2.7
7/24/2018,Female,Fashion,Sports Wear,85,1,0.2,3.3,0.3
5/3/2018,Female,Fashion,Casula Shoes,122,5,0.4,17.6,1.8
7/25/2018,Female,Fashion,Running Shoes,224,5,0.2,121.6,12.2
9/5/2018,Female,Fashion,Formal Shoes,213,1,0.3,126.6,12.7
9/23/2018,Female,Fashion,Sneakers,62,4,0.1,15.5,1.6
4/15/2018,Female,Fashion,Titak watch,228,3,0.5,113.8,11.4
9/23/2018,Male,Fashion,Fossil Watch,159,3,0.3,64.7,6.5
7/1/2018,Female,Fashion,T - Shirts,248,3,0.2,153.1,15.3
10/12/2018,Female,Fashion,Shirts,196,3,0.5,86.6,8.7
11/16/2018,Female,Fashion,Jeans,218,5,0.5,83.5,8.4
4/10/2018,Male,Fashion,Suits,109,5,0.5,1.8,0.2
1/4/2018,Female,Fashion,Sports Wear,85,3,0.3,28.3,2.8
5/7/2018,Female,Fashion,Casula Shoes,122,1,0.3,38.3,3.8
5/22/2018,Male,Fashion,Running Shoes,224,2,0.1,139.5,14
11/2/2018,Female,Fashion,Formal Shoes,213,3,0.3,113.8,11.4
6/26/2018,Female,Fashion,Sneakers,62,3,0.2,20.7,2.1
9/19/2018,Female,Fashion,Titak watch,228,3,0.5,113.8,11.4
10/9/2018,Male,Fashion,Fossil Watch,159,4,0.5,47.2,4.7
9/14/2018,Female,Fashion,T - Shirts,248,3,0.1,160.6,16.1
11/19/2018,Female,Fashion,Shirts,196,3,0.4,92.5,9.2
7/10/2018,Female,Fashion,Jeans,218,2,0.4,120.6,12.1
10/10/2018,Male,Fashion,Suits,109,5,0.5,1.8,0.2
9/13/2018,Female,Fashion,Sports Wear,85,5,0.1,0.8,0.1
8/23/2018,Male,Fashion,Casula Shoes,122,3,0.3,31,3.1
11/22/2018,Male,Fashion,Running Shoes,224,2,0.3,130.6,13.1
8/16/2018,Female,Fashion,Formal Shoes,213,4,0.3,107.4,10.7
5/1/2018,Female,Fashion,Sneakers,62,5,0.3,12.4,1.2
5/7/2018,Female,Fashion,Titak watch,228,4,0.5,102.4,10.2
10/15/2018,Female,Fashion,Fossil Watch,159,2,0.5,63.1,6.3
12/18/2018,Male,Fashion,T - Shirts,248,2,0.2,158.1,15.8
7/12/2018,Male,Fashion,Shirts,196,1,0.1,114,11.4
7/16/2018,Male,Fashion,Jeans,218,4,0.3,111.8,11.2
7/2/2018,Female,Fashion,Suits,109,5,0.3,12.7,1.3
5/22/2018,Female,Fashion,Sports Wear,85,4,0.1,1.6,0.2
11/13/2018,Female,Fashion,Casula Shoes,122,4,0.5,17.6,1.8
1/20/2018,Male,Fashion,Running Shoes,224,2,0.1,139.5,14
12/2/2018,Male,Fashion,Formal Shoes,213,3,0.5,101.1,10.1
6/29/2018,Female,Fashion,Sneakers,62,5,0.3,12.4,1.2
8/17/2018,Male,Fashion,Titak watch,228,5,0.3,113.8,11.4
7/24/2018,Male,Fashion,Fossil Watch,159,3,0.1,74.2,7.4
9/18/2018,Male,Fashion,T - Shirts,248,2,0.4,148.2,14.8
3/21/2018,Male,Fashion,Shirts,196,4,0.2,100.3,10
8/12/2018,Female,Fashion,Jeans,218,3,0.1,131.5,13.1
10/8/2018,Female,Fashion,Suits,109,1,0.4,24.6,2.5
9/3/2018,Male,Fashion,Sports Wear,85,2,0.4,42.5,4.3
1/23/2018,Male,Fashion,Casula Shoes,122,4,0.3,27.4,2.7
6/22/2018,Female,Fashion,Running Shoes,224,3,0.1,137.3,13.7
12/8/2018,Male,Fashion,Formal Shoes,213,1,0.5,122.4,12.2
2/28/2018,Male,Fashion,Sneakers,62,2,0.2,31,3.1
3/27/2018,Female,Fashion,Titak watch,228,5,0.3,113.8,11.4
5/26/2018,Male,Fashion,Fossil Watch,159,5,0.1,71.1,7.1
12/28/2018,Female,Fashion,T - Shirts,248,3,0.3,145.7,14.6
2/14/2018,Female,Fashion,Shirts,196,4,0.2,100.3,10
5/16/2018,Female,Fashion,Jeans,218,4,0.3,111.8,11.2
11/18/2018,Female,Fashion,Suits,109,1,0.3,25.7,2.6
8/22/2018,Female,Fashion,Sports Wear,85,5,0.3,17,1.7
5/17/2018,Male,Fashion,Casula Shoes,122,4,0.5,17.6,1.8
4/27/2018,Male,Fashion,Running Shoes,224,1,0.4,135,13.5
4/21/2018,Female,Fashion,Formal Shoes,213,3,0.3,113.8,11.4
12/5/2018,Female,Fashion,Sneakers,62,4,0.2,15.5,1.6
5/24/2018,Male,Fashion,Titak watch,228,1,0.2,143.4,14.3
4/9/2018,Male,Fashion,Fossil Watch,159,1,0.5,71.1,7.1
9/20/2018,Male,Fashion,T - Shirts,248,3,0.3,145.7,14.6
10/12/2018,Female,Fashion,Shirts,196,2,0.1,112.1,11.2
1/8/2018,Male,Fashion,Jeans,218,2,0.3,124.9,12.5
4/30/2018,Male,Fashion,Suits,109,5,0.3,12.7,1.3
1/28/2018,Male,Fashion,Sports Wear,85,2,0.1,3.3,0.3
12/23/2018,Male,Fashion,Casula Shoes,122,2,0.4,32.2,3.2
3/27/2018,Female,Fashion,Running Shoes,224,1,0.5,132.8,13.3
9/15/2018,Female,Fashion,Formal Shoes,213,1,0.4,124.5,12.4
10/29/2018,Female,Fashion,Sneakers,62,2,0.2,31,3.1
3/14/2018,Female,Fashion,Titak watch,228,4,0.1,138.9,13.9
3/18/2018,Female,Fashion,Fossil Watch,159,2,0.4,66.3,6.6
8/3/2018,Female,Fashion,T - Shirts,248,4,0.2,148.2,14.8
7/1/2018,Female,Fashion,Shirts,196,1,0.1,114,11.4
6/30/2018,Female,Fashion,Jeans,218,3,0.5,105.3,10.5
5/23/2018,Female,Fashion,Suits,109,1,0.2,26.8,2.7
6/5/2018,Male,Fashion,Sports Wear,85,1,0.5,0.8,0.1
7/21/2018,Male,Fashion,Casula Shoes,122,4,0.3,27.4,2.7
7/12/2018,Female,Fashion,Running Shoes,224,4,0.2,126.1,12.6
12/11/2018,Female,Fashion,Formal Shoes,213,1,0.3,126.6,12.7
3/9/2018,Male,Fashion,Sneakers,62,2,0.4,31,3.1
7/19/2018,Female,Fashion,Titak watch,228,2,0.1,143.4,14.3
2/21/2018,Female,Fashion,Fossil Watch,159,2,0.1,75.8,7.6
2/25/2018,Female,Fashion,T - Shirts,248,1,0.1,165.5,16.6
11/27/2018,Female,Fashion,Shirts,196,4,0.3,92.5,9.2
9/11/2018,Female,Fashion,Jeans,218,3,0.5,105.3,10.5
5/9/2018,Male,Fashion,Suits,109,4,0.3,15.9,1.6
3/5/2018,Male,Fashion,Sports Wear,85,2,0.2,1.6,0.2
8/10/2018,Male,Fashion,Casula Shoes,122,4,0.2,32.2,3.2
8/26/2018,Male,Fashion,Running Shoes,224,4,0.5,99.2,9.9
8/1/2018,Female,Fashion,Formal Shoes,213,5,0.1,122.4,12.2
11/2/2018,Female,Fashion,Sneakers,62,5,0.5,12.4,1.2
9/4/2018,Female,Fashion,Titak watch,228,2,0.2,138.9,13.9
3/22/2018,Male,Fashion,Fossil Watch,159,5,0.1,71.1,7.1
5/22/2018,Female,Fashion,T - Shirts,248,2,0.3,153.1,15.3
11/16/2018,Male,Fashion,Shirts,196,5,0.5,67,6.7
10/29/2018,Male,Fashion,Jeans,218,2,0.5,116.2,11.6
3/9/2018,Male,Fashion,Suits,109,3,0.5,12.7,1.3
10/14/2018,Female,Fashion,Sports Wear,85,1,0.4,1.6,0.2
10/18/2018,Male,Fashion,Casula Shoes,122,1,0.2,39.6,4
12/3/2018,Male,Fashion,Running Shoes,224,1,0.4,135,13.5
2/13/2018,Male,Fashion,Formal Shoes,213,4,0.2,116,11.6
6/16/2018,Female,Fashion,Sneakers,62,1,0.2,62,6.2
11/2/2018,Female,Fashion,Titak watch,228,5,0.5,91,9.1
11/4/2018,Female,Fashion,Fossil Watch,159,5,0.1,71.1,7.1
4/26/2018,Female,Fashion,T - Shirts,248,3,0.3,145.7,14.6
4/19/2018,Male,Fashion,Shirts,196,5,0.2,96.4,9.6
6/18/2018,Female,Fashion,Jeans,218,5,0.1,127.1,12.7
2/27/2018,Male,Fashion,Suits,109,5,0.5,1.8,0.2
11/23/2018,Female,Fashion,Sports Wear,85,5,0.1,0.8,0.1
8/13/2018,Female,Fashion,Casula Shoes,122,3,0.5,23.7,2.4
8/28/2018,Male,Fashion,Running Shoes,224,2,0.4,126.1,12.6
8/21/2018,Female,Fashion,Formal Shoes,213,3,0.3,113.8,11.4
9/24/2018,Male,Fashion,Sneakers,62,5,0.5,12.4,1.2
5/13/2018,Male,Fashion,Titak watch,228,4,0.5,102.4,10.2
4/1/2018,Female,Fashion,Fossil Watch,159,5,0.3,55.2,5.5
12/19/2018,Female,Fashion,T - Shirts,248,1,0.5,155.6,15.6
9/5/2018,Male,Fashion,Shirts,196,3,0.2,104.2,10.4
1/30/2018,Female,Fashion,Jeans,218,3,0.4,111.8,11.2
7/12/2018,Male,Fashion,Suits,109,3,0.5,12.7,1.3
3/30/2018,Male,Fashion,Sports Wear,85,2,0.2,1.6,0.2
4/2/2018,Male,Fashion,Casula Shoes,122,3,0.4,27.4,2.7
7/18/2018,Female,Fashion,Running Shoes,224,2,0.5,121.6,12.2
1/17/2018,Female,Fashion,Formal Shoes,213,3,0.5,101.1,10.1
3/26/2018,Female,Fashion,Sneakers,62,4,0.5,15.5,1.6
6/12/2018,Female,Fashion,Titak watch,228,4,0.2,129.8,13
5/5/2018,Female,Fashion,Fossil Watch,159,2,0.4,66.3,6.6
8/19/2018,Female,Fashion,T - Shirts,248,3,0.5,130.8,13.1
10/27/2018,Male,Fashion,Shirts,196,3,0.2,104.2,10.4
4/10/2018,Male,Fashion,Jeans,218,3,0.2,124.9,12.5
11/13/2018,Male,Fashion,Suits,109,1,0.5,23.6,2.4
9/22/2018,Female,Fashion,Sports Wear,85,4,0.1,1.6,0.2
10/27/2018,Female,Fashion,Casula Shoes,122,5,0.2,29.8,3
12/9/2018,Female,Fashion,Running Shoes,224,1,0.1,141.8,14.2
2/15/2018,Female,Fashion,Formal Shoes,213,1,0.3,126.6,12.7
5/2/2018,Female,Fashion,Sneakers,62,5,0.2,12.4,1.2
12/23/2018,Male,Fashion,Titak watch,228,3,0.1,141.2,14.1
1/23/2018,Female,Fashion,Fossil Watch,159,1,0.1,77.4,7.7
11/15/2018,Female,Fashion,T - Shirts,248,3,0.1,160.6,16.1
2/7/2018,Female,Fashion,Shirts,196,5,0.1,106.2,10.6
2/19/2018,Male,Fashion,Jeans,218,2,0.1,133.6,13.4
2/25/2018,Female,Fashion,Suits,109,5,0.1,23.6,2.4
4/24/2018,Female,Fashion,Sports Wear,85,1,0.4,1.6,0.2
7/17/2018,Female,Fashion,Casula Shoes,122,2,0.1,39.6,4
2/14/2018,Female,Fashion,Running Shoes,224,2,0.5,121.6,12.2
7/30/2018,Female,Fashion,Formal Shoes,213,5,0.3,101.1,10.1
11/27/2018,Male,Fashion,Sneakers,62,1,0.4,62,6.2
3/11/2018,Female,Fashion,Titak watch,228,2,0.4,129.8,13
4/23/2018,Female,Fashion,Fossil Watch,159,3,0.2,69.5,6.9
9/26/2018,Male,Fashion,T - Shirts,248,5,0.2,143.2,14.3
8/12/2018,Female,Fashion,Shirts,196,5,0.2,96.4,9.6
10/25/2018,Female,Fashion,Jeans,218,4,0.1,129.3,12.9
1/30/2018,Male,Fashion,Suits,109,3,0.2,22.5,2.2
10/18/2018,Female,Fashion,Sports Wear,85,3,0.3,28.3,2.8
9/5/2018,Male,Fashion,Casula Shoes,122,1,0.2,39.6,4
3/14/2018,Male,Fashion,Running Shoes,224,4,0.4,108.2,10.8
9/5/2018,Male,Fashion,Formal Shoes,213,3,0.5,101.1,10.1
4/18/2018,Female,Fashion,Sneakers,62,1,0.2,62,6.2
6/30/2018,Female,Fashion,Titak watch,228,4,0.1,138.9,13.9
6/19/2018,Female,Fashion,Fossil Watch,159,2,0.4,66.3,6.6
3/25/2018,Female,Fashion,T - Shirts,248,2,0.2,158.1,15.8
4/15/2018,Male,Fashion,Shirts,196,2,0.4,100.3,10
9/25/2018,Female,Fashion,Jeans,218,3,0.3,118.4,11.8
5/9/2018,Female,Fashion,Suits,109,5,0.1,23.6,2.4
8/20/2018,Male,Fashion,Sports Wear,85,2,0.5,42.5,4.3
2/5/2018,Female,Fashion,Casula Shoes,122,4,0.2,32.2,3.2
9/29/2018,Male,Fashion,Running Shoes,224,5,0.4,99.2,9.9
10/17/2018,Male,Fashion,Formal Shoes,213,2,0.1,128.7,12.9
4/30/2018,Female,Fashion,Sneakers,62,3,0.3,20.7,2.1
4/26/2018,Female,Fashion,Titak watch,228,1,0.4,138.9,13.9
8/23/2018,Female,Fashion,Fossil Watch,159,1,0.2,75.8,7.6
12/14/2018,Female,Fashion,T - Shirts,248,1,0.5,155.6,15.6
7/16/2018,Female,Fashion,Shirts,196,1,0.4,108.2,10.8
1/3/2018,Female,Fashion,Jeans,218,5,0.3,105.3,10.5
12/28/2018,Female,Fashion,Suits,109,3,0.4,15.9,1.6
12/10/2018,Female,Fashion,Sports Wear,85,2,0.4,42.5,4.3
2/8/2018,Male,Fashion,Casula Shoes,122,2,0.2,37.1,3.7
